graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
0,79,0,0,False,True,False
0,179,0,0,False,True,False
0,0,179,0,False,True,False
0,105,47,0,False,True,False
0,47,105,0,False,True,False
0,47,143,0,False,True,False
0,143,47,0,False,True,False
0,136,47,0,False,True,False
0,47,136,0,False,True,False
0,47,191,0,False,True,False
0,191,47,0,False,True,False
0,165,141,0,False,True,False
0,141,165,0,False,True,False
0,141,138,0,False,True,False
0,138,141,0,False,True,False
0,153,213,0,False,True,False
0,213,153,0,False,True,False
0,153,183,0,False,True,False
0,183,153,0,False,True,False
0,153,185,0,False,True,False
0,185,153,0,False,True,False
0,153,29,0,False,True,False
0,29,153,0,False,True,False
0,153,196,0,False,True,False
0,196,153,0,False,True,False
0,153,87,0,False,True,False
0,87,153,0,False,True,False
0,153,194,0,False,True,False
0,194,153,0,False,True,False
0,153,78,0,False,True,False
0,78,153,0,False,True,False
0,153,195,0,False,True,False
0,195,153,0,False,True,False
0,153,27,0,False,True,False
0,27,153,0,False,True,False
0,209,109,0,False,True,False
0,109,209,0,False,True,False
0,136,109,0,False,True,False
0,109,136,0,False,True,False
0,109,133,0,False,True,False
0,133,109,0,False,True,False
0,109,191,0,False,True,False
0,191,109,0,False,True,False
0,87,78,0,False,True,False
0,78,87,0,False,True,False
0,105,55,0,False,True,False
0,55,105,0,False,True,False
0,55,143,0,False,True,False
0,143,55,0,False,True,False
0,55,49,0,False,True,False
0,49,55,0,False,True,False
0,55,59,0,False,True,False
0,59,55,0,False,True,False
0,179,55,0,False,True,False
0,55,179,0,False,True,False
0,183,185,0,False,True,False
0,185,183,0,False,True,False
0,196,185,0,False,False,True
0,185,196,0,False,False,True
0,105,104,0,False,False,True
0,104,105,0,False,False,True
0,104,90,0,False,False,True
0,90,104,0,False,False,True
0,209,104,0,False,False,True
0,104,209,0,False,False,True
0,104,49,0,False,False,True
0,49,104,0,False,False,True
0,104,191,0,False,False,True
0,191,104,0,False,False,True
0,183,195,0,False,False,True
0,195,183,0,False,False,True
0,179,107,0,False,False,True
0,107,179,0,False,False,True
0,165,201,0,False,False,True
0,201,165,0,False,False,True
0,201,99,0,False,False,True
0,99,201,0,False,False,True
0,213,87,0,False,False,True
0,87,213,0,False,False,True
0,213,194,0,False,False,True
0,194,213,0,False,False,True
0,110,33,0,False,False,True
0,33,110,0,False,False,True
0,195,29,0,False,False,True
0,29,195,0,False,False,True
0,209,174,0,False,False,True
0,174,209,0,False,False,True
0,192,165,0,False,False,True
0,165,192,0,False,False,True
0,165,8,0,False,False,True
0,8,165,0,False,False,True
0,192,103,0,False,False,True
0,103,192,0,False,False,True
0,59,151,0,False,False,True
0,151,59,0,False,False,True
0,59,202,0,False,False,True
0,202,59,0,False,False,True
0,107,59,0,False,False,True
0,59,107,0,False,False,True
0,8,99,0,False,False,True
0,99,8,0,False,False,True
0,103,8,0,False,False,True
0,8,103,0,False,False,True
0,8,138,0,False,False,True
0,138,8,0,False,False,True
0,107,122,0,False,False,True
0,122,107,0,False,False,True
0,107,130,0,False,False,True
0,130,107,0,False,False,True
0,138,28,0,False,False,True
0,28,138,0,False,False,True
0,121,169,0,False,False,True
0,169,121,0,False,False,True
0,151,169,0,False,False,True
0,169,151,0,False,False,True
0,202,169,0,False,False,True
0,169,202,0,False,False,True
0,169,75,0,False,False,True
0,75,169,0,False,False,True
0,191,121,0,False,False,True
0,121,191,0,False,False,True
0,191,88,0,False,False,True
0,88,191,0,False,False,True
0,204,75,0,False,False,True
0,75,204,0,False,False,True
0,3,75,0,False,False,True
0,75,3,0,False,False,True
0,103,28,0,False,False,True
0,28,103,0,False,False,True
0,103,130,0,False,False,True
0,130,103,0,False,False,True
0,33,83,0,False,False,True
0,83,33,0,False,False,True
0,130,118,0,False,False,True
0,118,130,0,False,False,True
0,143,121,0,False,False,True
0,121,143,0,False,False,True
0,143,202,0,False,False,True
0,202,143,0,False,False,True
0,83,133,0,False,False,True
0,133,83,0,False,False,True
0,174,133,0,False,False,True
0,133,174,0,False,False,True
0,133,88,0,False,False,True
0,88,133,0,False,False,True
0,49,121,0,False,False,True
0,121,49,0,False,False,True
0,49,151,0,False,False,True
0,151,49,0,False,False,True
0,49,2,0,False,False,True
0,2,49,0,False,False,True
0,174,90,0,False,False,True
0,90,174,0,False,False,True
0,90,2,0,False,False,True
0,2,90,0,False,False,True
0,90,88,0,False,False,True
0,88,90,0,False,False,True
0,122,202,0,False,False,True
0,202,122,0,False,False,True
0,28,118,0,False,False,True
0,118,28,0,False,False,True
0,79,118,0,False,False,True
0,118,79,0,False,False,True
0,122,118,0,False,False,True
0,118,122,0,False,False,True
0,121,3,0,False,False,True
0,3,121,0,False,False,True
0,88,3,0,False,False,True
0,3,88,0,False,False,True
0,151,204,0,False,False,True
0,204,151,0,False,False,True
0,2,3,0,False,False,True
0,3,2,0,False,False,True
0,2,204,0,False,False,True
0,204,2,0,False,False,True
